index_id,room_longitude,room_latitude,total_agent,floor_total,owner_gender,room_name,scope_name,estate_house_quantity,room_money,rf_kt,rf_src,rf_yg,rf_bx,rf_wsj,rf_cf,rf_rsq,rf_kd,rf_yt,rf_drc,rf_xzt,rf_pc,rf_xyj,rf_sf,rf_szt,rf_dsj,rf_unknow,zhuanzu,keduanzu,estate_name,puf_no,puf_bx,puf_xyj,puf_kd,puf_rsq,puf_cf,puf_wsj,puf_kt,puf_sf,puf_nq,puf_wbl,puf_kx,puf_dsj,agent_money,commission_price,area,fdxh_zxgl,fdxh_agj,fdxh_bxy,fdxh_bhj,fdxh_ds,fdxh_yh,fdxh_drz,fdxh_srz,fdxh_nvsheng,fdxh_nansheng,region_name,rent_type,only_girl,brand_type,subway_nums,subway_least_distance,decoration,floor,room_direction,hall_num,room_area,wei_num,business_type,is_zhongjie,room_num,pay_method,room_type
0,120.181689,30.250217,1,6,1,0,0,2,2500.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,3,3,10,0,25.0,1,2,0,1,1,5
1,120.35031891,30.31494904,1,11,0,1,1,14,1550.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,150.0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,630,3,5,9,1,22.0,2,1,0,4,3,1
2,120.323701,30.32478,1,0,2,2,2,17,1000.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,40.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1547,2,0,1,0,20.0,1,2,0,1,1,1
3,120.383071,30.289895,1,40,0,1,3,205,1700.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0,0.0,140.0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,991,3,14,9,1,20.0,2,1,0,4,3,1
4,120.353891,30.323261,1,23,0,1,4,9,1600.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,1,0,1,0,0,0,0,0.0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,959,3,8,9,1,25.0,1,1,0,3,3,1
5,120.345769,30.331295,1,16,1,0,4,5,1500.0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,2319,3,13,1,0,23.0,1,2,0,1,3,5
6,120.336347,30.321121,1,18,0,1,2,17,1400.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,210.0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,4,1103,3,8,9,1,22.0,3,1,0,4,3,1
7,120.08577,30.338413,1,8,1,0,5,4,2430.0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,-1,3,7,9,1,40.0,1,1,0,1,3,5
8,120.199168,30.289047,1,6,1,0,6,18,3500.0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1750.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,197,3,6,9,1,50.0,1,1,1,2,9,5
9,120.20152269,30.28301189,1,6,1,0,6,24,3200.0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1600.0,50.0,60.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,1225,2,5,9,1,60.0,1,1,1,2,9,5
10,120.14845,30.177999,1,26,0,3,7,94,1700.0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,10,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,-1,3,10,8,1,16.0,2,1,0,4,3,1
11,120.215615,30.184915,1,7,1,4,8,16,2300.0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,11,0,1,1,1,1,1,1,1,1,0,1,1,1,0.0,0.0,123.0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,2093,3,2,9,1,20.0,2,1,0,4,4,1
12,120.114687,30.294788,1,4,0,0,9,5,800.0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.0,0,1,1,1,0,0,1,0,1,0,2,2,1,0,2,984,3,4,2,0,15.0,1,1,0,1,3,5
13,120.14845,30.177999,1,26,0,4,7,94,1900.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,10,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,-1,3,10,8,1,16.0,2,1,0,4,3,1
14,120.16800275,30.17685161,1,10,0,4,7,3,1900.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,13,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,-1,3,2,9,1,18.0,1,1,0,3,3,1
15,120.341123,30.308455,1,28,0,1,2,25,1350.0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,14,0,1,1,1,1,1,1,1,0,1,0,0,1,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1145,3,16,9,1,15.0,1,1,0,3,3,1
16,119.96908,30.279677,1,12,1,0,10,19,1719.0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,36.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,3,4,1,1,36.0,1,2,0,1,3,5
17,119.96908,30.279677,1,12,1,0,10,19,1505.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,3,6,3,0,23.0,1,2,0,1,1,5
18,120.17925,30.258502,1,20,1,0,11,7,2000.0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,28.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,995,3,7,1,0,28.0,1,1,0,1,1,5
19,120.295486,30.340316,1,14,1,0,12,27,3000.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,50.0,89.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,1090,2,3,1,2,89.0,1,1,1,2,1,5
20,120.205867,30.269281,1,7,1,0,13,2,4300.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,2150.0,50.0,62.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,7,1082,3,6,9,1,62.0,1,1,1,2,9,5
21,120.20084143,30.26154651,1,6,1,0,14,19,3900.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1950.0,50.0,65.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,7,614,2,2,9,1,65.0,1,1,1,2,9,5
22,120.20084143,30.26154651,1,7,1,0,14,19,3700.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1850.0,50.0,55.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,7,614,2,2,9,1,55.0,1,1,1,2,9,5
23,120.2026825,30.25898552,1,6,1,0,14,9,4500.0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,50.0,55.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,8,827,3,3,9,1,55.0,1,1,1,2,9,5
24,120.19608008,30.29011786,1,21,1,0,6,4,2900.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1450.0,50.0,40.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,296,3,9,9,1,40.0,1,1,1,1,9,5
25,120.187285,30.283879,1,7,1,0,15,13,3000.0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,50.0,46.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,5,1146,3,3,9,1,46.0,1,1,1,1,9,5
26,120.113598,30.281186,1,6,1,1,16,17,2000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,0,1,1,1,1,1,1,1,1,0,1,1,1,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,1216,3,3,9,1,23.0,2,1,0,3,3,1
27,120.19246431,30.28770001,1,6,1,0,6,2,3500.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1750.0,50.0,56.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,802,3,2,9,1,56.0,1,1,1,1,9,5
28,120.222994,30.315794,1,20,1,0,17,1,5200.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,2600.0,50.0,89.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,2378,3,11,9,2,89.0,1,1,1,1,9,5
29,120.227695,30.298338,2,18,2,0,18,7,3800.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1900.0,50.0,80.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,435,3,6,9,1,80.0,1,1,1,2,9,5
30,120.20261383,30.28504944,1,6,1,0,6,2,3500.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1750.0,50.0,43.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,1337,4,2,9,0,43.0,1,1,1,1,9,5
31,120.2185434,30.30451535,1,18,1,0,17,8,4200.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,2100.0,50.0,65.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,1582,3,10,9,1,65.0,1,1,1,2,9,5
32,120.176868,30.289614,1,6,2,1,15,14,2200.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,1,1,1,1,1,1,1,1,0,0,0,1,0.0,0.0,72.0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,6,892,3,2,9,1,20.0,1,1,0,2,5,1
33,120.25130796,30.20747542,1,33,0,1,19,21,1200.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,-1,3,9,9,1,16.0,2,1,0,3,3,1
34,120.10089111,30.27737617,1,15,1,0,20,20,7300.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,140.0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,-1,3,10,9,2,140.0,2,1,0,3,4,5
35,120.209984,30.17122,1,22,1,1,8,4,1772.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,32,0,1,1,1,1,1,1,1,0,0,1,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,-1,3,8,9,2,27.0,1,1,0,3,3,1
36,120.18312836,30.26839638,1,7,1,0,21,4,4000.0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,47.0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,7,608,4,5,9,1,47.0,1,1,0,1,3,5
37,120.17521667,30.25801468,1,6,1,1,22,7,2000.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,34,0,1,1,1,1,1,1,1,1,0,0,0,1,0.0,0.0,96.0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,689,3,3,9,1,12.0,1,1,0,3,3,1
38,120.113598,30.281186,1,7,1,1,16,17,2000.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,23,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,140.0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,1216,3,5,9,2,30.0,2,1,0,5,4,1
39,120.13857219,30.29460041,1,5,2,0,9,1,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.0,50.0,60.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,896,2,0,9,1,60.0,1,1,1,3,1,5
40,119.96908,30.279677,1,12,1,0,10,19,1899.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,3,6,6,0,23.0,1,2,0,1,1,5
41,119.96908,30.279677,1,12,1,0,10,19,1929.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,3,7,6,0,23.0,1,2,0,1,1,5
42,120.118384,30.299321,1,26,1,0,23,24,4700.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,99.0,0,0,0,0,0,0,0,0,0,0,8,2,0,3,2,2030,3,2,9,1,99.0,1,1,0,3,3,5
43,119.96908,30.279677,1,12,1,0,10,19,1919.0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,3,7,6,0,23.0,1,2,0,1,1,5
44,119.96908,30.279677,1,12,1,0,10,19,1739.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,3,7,6,0,23.0,1,2,0,1,1,5
45,120.183592,30.272016,1,8,1,0,24,32,3800.0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,70.0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,9,565,3,6,1,2,70.0,1,1,0,2,1,5
46,119.96908,30.279677,1,12,1,0,10,19,2143.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,3,7,3,1,35.0,1,2,0,1,1,5
47,119.96908,30.279677,1,12,1,0,10,19,2277.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,3,7,6,1,35.0,1,2,0,1,1,5
48,120.20261383,30.28504944,1,6,1,0,6,2,3200.0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1600.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,1337,3,6,9,1,50.0,1,1,1,2,9,5
49,120.20898438,30.29264832,1,6,1,0,6,5,4500.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,50.0,65.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,623,3,3,9,1,65.0,1,1,1,2,9,5
50,120.20152269,30.28301189,1,5,1,0,6,24,3600.0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1800.0,50.0,55.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,1225,3,5,9,1,55.0,1,1,1,2,9,5
51,120.20152269,30.28301189,1,5,1,0,6,24,4000.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,50.0,52.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,1225,3,3,9,1,52.0,1,1,1,2,9,5
52,120.180191,30.352727,1,18,1,0,25,28,4250.0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,-1,3,3,9,1,110.0,1,1,0,3,3,5
53,120.204937,30.289282,1,6,1,0,6,14,3600.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1800.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,843,2,4,9,1,50.0,1,1,1,2,9,5
54,120.20898438,30.29264832,1,11,1,0,6,5,5600.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,50.0,100.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,623,3,7,9,2,100.0,1,1,1,2,9,5
55,120.204937,30.289282,1,8,1,0,6,14,4200.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,2100.0,50.0,60.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,843,3,6,9,1,60.0,1,1,1,2,9,5
56,120.19783783,30.30289459,1,7,1,0,26,2,3700.0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1850.0,50.0,60.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,1584,2,7,9,1,60.0,1,1,1,2,9,5
57,120.19783783,30.30289459,1,6,1,0,26,2,3500.0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1750.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,1584,3,1,9,1,50.0,1,1,1,2,9,5
58,120.215879,30.276413,1,7,1,0,27,13,4900.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,2450.0,50.0,55.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6,673,3,1,9,1,55.0,1,1,1,2,9,5
59,120.21573639,30.27557945,1,6,1,0,27,16,3700.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1850.0,50.0,60.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6,549,2,6,9,1,60.0,1,1,1,2,9,5
60,120.21012878,30.27278137,1,7,1,0,27,12,4800.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,2400.0,50.0,57.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6,718,3,6,9,1,57.0,1,1,1,2,9,5
61,120.21012878,30.27278137,1,6,1,0,27,12,4700.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,2350.0,50.0,60.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6,718,3,5,9,1,60.0,1,1,1,2,9,5
62,120.21466827,30.20786095,1,23,1,4,8,17,1800.0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,45,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,137.0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,2,1328,3,17,9,2,25.0,2,1,0,3,3,1
63,120.338327,30.313136,1,27,1,1,2,90,1600.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,46,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0,0.0,150.0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,516,3,13,9,1,20.0,1,1,0,3,3,1
64,120.218286,30.21039,1,24,1,4,28,10,1800.0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,47,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,130.0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,2,1082,3,17,9,2,25.0,2,1,0,3,3,1
65,120.229668,30.193185,1,6,2,4,28,1,1400.0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,48,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,647,2,0,9,2,25.0,2,1,0,3,1,3
66,120.209984,30.17122,1,14,1,1,8,4,1600.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,32,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,140.0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,-1,3,7,9,1,16.0,1,1,0,3,3,1
67,120.265492,30.183986,1,25,1,1,29,24,1610.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,49,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,98.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,1157,3,11,9,1,16.0,1,2,0,3,3,1
68,120.265492,30.183986,1,25,1,1,29,24,1520.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,49,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,98.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,1157,3,11,9,1,15.0,1,2,0,4,3,1
69,120.22243,30.203907,1,21,1,4,28,15,1850.0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,50,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,128.0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,3,660,3,17,9,2,24.0,2,1,0,3,3,1
70,120.269601,30.223012,1,15,1,1,19,24,1300.0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,51,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,98.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,910,3,3,10,1,12.0,1,1,0,4,3,1
71,120.265492,30.183986,1,25,1,1,29,24,1560.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,49,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,98.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,1157,3,11,8,1,15.0,1,2,0,4,3,1
72,120.278059,30.240515,1,22,1,1,30,34,1610.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,52,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,98.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,1566,3,6,9,1,15.0,1,1,0,3,3,1
73,120.269601,30.223012,1,15,1,1,19,24,1600.0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,51,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,910,3,3,9,1,16.0,1,1,0,4,3,1
74,120.269601,30.223012,1,15,1,1,19,24,1550.0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,51,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,910,3,3,9,1,16.0,1,1,0,4,3,1
75,120.28733,30.2031013,1,35,1,1,19,38,1250.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,53,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,1970,3,33,10,1,10.0,2,1,0,4,3,1
76,120.28733,30.2031013,1,35,1,1,19,38,1450.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,53,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,1970,3,33,9,1,16.0,2,1,0,4,3,1
77,120.28733,30.2031013,1,35,1,1,19,38,1350.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,53,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,1970,3,33,10,1,15.0,2,1,0,4,3,1
78,120.278059,30.240515,1,21,1,1,30,34,1450.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,52,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,98.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,1566,3,9,9,1,16.0,1,1,0,3,3,1
79,120.269601,30.223012,1,15,1,1,19,24,1500.0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,51,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,910,3,3,9,1,15.0,1,1,0,4,3,1
80,120.28733,30.2031013,1,32,1,4,19,38,1650.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,53,0,1,1,1,1,1,1,0,0,0,1,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,1970,3,28,9,1,18.0,2,1,0,4,3,1
81,120.278059,30.240515,1,32,1,4,30,34,1710.0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,52,0,1,0,1,1,1,1,1,0,0,1,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,1566,3,8,9,1,18.0,2,1,0,4,3,1
