index_id,room_longitude,room_latitude,total_agent,floor_total,owner_gender,room_name,scope_name,estate_house_quantity,room_money,rf_kt,rf_src,rf_yg,rf_bx,rf_wsj,rf_cf,rf_rsq,rf_kd,rf_yt,rf_drc,rf_xzt,rf_pc,rf_xyj,rf_sf,rf_szt,rf_dsj,rf_unknow,zhuanzu,keduanzu,estate_name,puf_no,puf_bx,puf_xyj,puf_kd,puf_rsq,puf_cf,puf_wsj,puf_kt,puf_sf,puf_nq,puf_wbl,puf_kx,puf_dsj,agent_money,commission_price,area,fdxh_zxgl,fdxh_agj,fdxh_bxy,fdxh_bhj,fdxh_ds,fdxh_yh,fdxh_drz,fdxh_srz,fdxh_nvsheng,fdxh_nansheng,region_name,rent_type,only_girl,brand_type,subway_nums,subway_least_distance,decoration,floor,room_direction,hall_num,room_area,wei_num,business_type,is_zhongjie,room_num,pay_method,room_type
2411,113.93719726,22.48400212,1,25,2,0,342,16,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5865,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,50.0,76.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,3,1018,2,3,5,2,76.0,1,1,1,2,6,5
2412,114.05101013,22.55193138,1,24,2,0,298,3,6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6387,0,0,0,0,0,0,0,0,0,0,0,0,0,3250.0,50.0,62.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,15,540,2,20,7,2,62.0,1,1,1,2,6,5
2413,114.13417803,22.56653369,1,31,2,0,284,6,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5790,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,50.0,66.0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,13,683,2,9,7,2,66.0,1,1,1,2,6,5
2414,114.07288361,22.54478264,1,27,2,0,307,4,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6283,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,50.0,127.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,15,547,2,13,10,1,127.0,1,1,1,3,6,5
2415,114.07876013,22.54221579,1,33,2,0,307,3,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6368,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,50.0,99.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,16,544,2,28,10,1,99.0,1,1,1,3,6,5
2416,114.05291748,22.5537529,1,7,2,0,298,3,5200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5688,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.0,50.0,76.48,0,0,0,0,0,0,0,0,0,0,40,2,0,0,18,521,2,6,9,1,76.48,1,1,1,2,6,5
2417,114.097987,22.560883,1,17,2,0,307,15,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5554,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,18,851,2,17,9,0,50.0,1,1,1,2,6,5
2418,114.039508,22.56378,1,33,2,0,298,8,4800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5656,0,0,0,0,0,0,0,0,0,0,0,0,0,2400.0,50.0,43.55,0,0,0,0,0,0,0,0,0,0,40,2,0,0,7,752,2,11,7,1,43.55,1,1,1,1,6,5
2419,114.13548279,22.56605339,1,25,2,0,284,3,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5446,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,50.0,90.32,0,0,0,0,0,0,0,0,0,0,42,2,0,0,13,456,2,17,5,2,90.32,1,1,1,3,6,5
2420,113.907388,22.5149848,1,32,2,0,301,14,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5404,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,50.0,139.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,-1,2,20,9,2,139.0,1,1,1,3,6,5
2421,114.02341516,22.54291055,1,21,2,0,495,3,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5356,0,0,0,0,0,0,0,0,0,0,0,0,0,4000.0,50.0,82.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,11,612,2,7,4,2,82.0,1,1,1,2,6,5
2422,114.02888515,22.55945934,1,12,2,0,490,3,42000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,21000.0,50.0,121.95,0,0,0,0,0,0,0,0,0,0,40,2,0,0,10,278,2,1,9,2,121.95,1,1,1,2,6,5
2423,114.02931976,22.55716705,1,11,2,0,490,2,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,50.0,69.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,11,601,2,7,10,1,69.0,1,1,1,3,6,5
2424,114.06798145,22.52400848,1,31,2,0,497,4,17000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6020,0,0,0,0,0,0,0,0,0,0,0,0,0,8500.0,50.0,122.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,8,863,2,18,9,2,122.0,1,1,1,3,6,5
2425,114.14654748,22.57768232,1,7,2,0,423,6,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5707,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,50.0,149.84,0,0,0,0,0,0,0,0,0,0,42,2,0,0,8,605,2,6,1,2,149.84,1,1,1,3,6,5
2426,114.06150055,22.53781319,1,30,2,0,307,14,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5516,0,0,0,0,0,0,0,0,0,0,0,0,0,5500.0,50.0,86.75,0,0,0,0,0,0,0,0,0,0,40,2,0,0,19,560,2,7,9,2,86.75,1,1,1,2,6,5
2427,114.02510071,22.54626083,1,18,2,0,495,6,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5338,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,50.0,90.64,0,0,0,0,0,0,0,0,0,0,40,2,0,0,12,324,2,8,9,2,90.64,1,1,1,3,6,5
2428,113.92069194,22.53702095,1,16,2,0,301,12,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5567,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,50.0,114.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,3,528,2,7,9,2,114.0,1,1,1,3,6,5
2429,113.93719726,22.48400212,1,25,2,0,342,16,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5865,0,0,0,0,0,0,0,0,0,0,0,0,0,16500.0,50.0,221.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,3,1018,2,24,9,2,221.0,1,1,1,5,6,5
2430,114.12068896,22.55043233,1,34,2,0,297,12,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5067,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,50.0,62.0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,19,310,2,13,6,1,62.0,1,1,1,2,6,5
2431,114.06762494,22.52550815,1,18,2,0,497,4,3800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5637,0,0,0,0,0,0,0,0,0,0,0,0,0,1900.0,50.0,30.04,0,0,0,0,0,0,0,0,0,0,40,2,0,0,7,752,2,4,9,1,30.04,1,1,1,1,6,5
2432,113.892888,22.500281,1,33,2,0,301,19,6800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5886,0,0,0,0,0,0,0,0,0,0,0,0,0,3400.0,50.0,87.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,-1,2,32,9,1,87.0,1,1,1,3,6,5
2433,113.91835063,22.52248584,1,18,2,0,301,8,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6462,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,50.0,105.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,2,1854,2,18,9,2,105.0,1,1,1,4,6,5
2434,114.02958292,22.56099068,1,12,2,0,490,2,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6464,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,50.0,105.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,6,430,2,3,9,2,105.0,1,1,1,3,6,5
2435,114.0234375,22.54881287,1,8,2,0,490,4,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,50.0,93.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,11,397,2,1,9,2,93.0,1,1,1,3,6,5
2436,114.05247,22.5680694,1,16,2,0,519,5,4800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5705,0,0,0,0,0,0,0,0,0,0,0,0,0,2400.0,50.0,35.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,10,870,2,6,9,1,35.0,1,1,1,2,6,5
2437,113.907388,22.5149848,1,31,2,0,301,14,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5404,0,0,0,0,0,0,0,0,0,0,0,0,0,4250.0,50.0,87.36,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,-1,2,27,4,1,87.36,1,1,1,4,6,5
2438,113.937651,22.489172,1,48,2,0,342,33,16500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5439,0,0,0,0,0,0,0,0,0,0,0,0,0,8250.0,50.0,154.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,4,436,2,17,4,2,154.0,1,1,1,3,6,5
2439,114.04843903,22.5585289,1,30,2,0,298,5,6800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5448,0,0,0,0,0,0,0,0,0,0,0,0,0,3400.0,50.0,56.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,11,528,2,9,4,1,56.0,1,1,1,2,6,5
2440,114.05929565,22.53754044,1,33,2,0,307,22,11500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5435,0,0,0,0,0,0,0,0,0,0,0,0,0,5750.0,50.0,83.85,0,0,0,0,0,0,0,0,0,0,40,2,0,0,16,762,2,17,10,2,83.85,1,1,1,2,6,5
2441,114.06756592,22.56765938,1,25,2,0,555,11,7800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5725,0,0,0,0,0,0,0,0,0,0,0,0,0,3900.0,50.0,91.2,0,0,0,0,0,0,0,0,0,0,40,2,0,0,8,316,2,13,7,2,91.2,1,1,1,3,6,5
2442,114.07055664,22.52256203,1,24,2,0,497,5,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5746,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,50.0,80.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,9,655,2,12,10,2,80.0,1,1,1,2,6,5
2443,113.93587494,22.49745369,1,7,2,0,342,5,6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,3250.0,50.0,92.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,5,952,2,2,1,2,92.0,1,1,1,3,6,5
2444,114.04181671,22.55975533,1,33,2,0,298,14,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5690,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,50.0,116.18,0,0,0,0,0,0,0,0,0,0,40,2,0,0,9,308,2,9,4,2,116.18,1,1,1,2,6,5
2445,113.92717743,22.48915863,1,18,2,0,342,17,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5391,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,50.0,81.51,0,0,0,0,0,0,0,0,0,0,43,2,0,0,4,637,2,17,9,2,81.51,1,1,1,2,6,5
2446,114.14196014,22.57493591,1,18,2,0,423,17,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5421,0,0,0,0,0,0,0,0,0,0,0,0,0,15000.0,50.0,192.7,0,0,0,0,0,0,0,0,0,0,42,2,0,0,9,601,2,17,4,2,192.7,1,1,1,4,6,5
2447,114.063361,22.529712,1,31,2,0,497,15,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5388,0,0,0,0,0,0,0,0,0,0,0,0,0,6750.0,50.0,87.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,12,386,2,24,9,2,87.0,1,1,1,3,6,5
2448,113.92257509,22.50795356,1,32,2,0,342,4,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5826,0,0,0,0,0,0,0,0,0,0,0,0,0,9000.0,50.0,158.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,3,2146,2,8,9,2,158.0,1,1,1,4,6,5
2449,114.1283962,22.58234147,1,8,2,0,415,3,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5972,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,50.0,82.02,0,0,0,0,0,0,0,0,0,0,42,2,0,0,9,597,2,8,1,0,82.02,1,1,1,6,6,5
2450,113.92720032,22.50401115,1,15,2,0,342,6,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4526,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,50.0,156.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,5,1392,2,15,5,2,156.0,1,1,1,3,6,5
2451,113.93587494,22.49745369,1,9,2,0,342,5,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,50.0,80.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,5,952,2,7,3,2,80.0,1,1,1,2,6,5
2452,113.91906568,22.52484286,1,18,2,0,301,8,8200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5395,0,0,0,0,0,0,0,0,0,0,0,0,0,4100.0,50.0,93.5,0,0,0,0,0,0,0,0,0,0,43,2,0,0,3,1483,2,12,9,2,93.5,1,1,1,3,6,5
2453,114.04977417,22.52750206,1,33,2,0,302,3,8900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5825,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.0,50.0,111.33,0,0,0,0,0,0,0,0,0,0,40,2,0,0,6,322,2,5,9,2,111.33,1,1,1,3,6,5
2454,114.05929565,22.53754044,1,29,2,0,307,22,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5435,0,0,0,0,0,0,0,0,0,0,0,0,0,6500.0,50.0,125.11,0,0,0,0,0,0,0,0,0,0,40,2,0,0,16,762,2,2,9,2,125.11,1,1,1,3,6,5
2455,114.11280239,22.55982738,1,28,2,0,416,13,4800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4277,0,0,0,0,0,0,0,0,0,0,0,0,0,2400.0,50.0,48.36,0,0,0,0,0,0,0,0,0,0,42,2,0,0,16,518,2,15,10,1,48.36,1,1,1,1,6,5
2456,114.05763245,22.5358696,1,9,2,0,307,7,14500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5698,0,0,0,0,0,0,0,0,0,0,0,0,0,7250.0,50.0,117.56,0,0,0,0,0,0,0,0,0,0,40,2,0,0,20,810,2,9,7,2,117.56,1,1,1,3,6,5
2457,113.892888,22.500281,1,32,2,0,301,19,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5886,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,50.0,86.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,-1,2,7,7,2,86.0,1,1,1,3,6,5
2458,114.07051849,22.52979851,1,32,2,0,497,5,6800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6227,0,0,0,0,0,0,0,0,0,0,0,0,0,3400.0,50.0,60.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,13,149,2,26,10,2,60.0,1,1,1,2,6,5
2459,114.07344055,22.53766441,1,17,2,0,307,5,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6024,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,50.0,115.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,19,457,2,8,9,2,115.0,1,1,1,3,6,5
2460,114.0776062,22.5221405,1,13,2,0,497,3,4300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,0,0,0,0,0,0,0,0,0,0,0,0,0,2150.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,7,203,2,11,4,1,50.0,1,1,1,2,6,5
2461,114.07097917,22.54300997,1,36,2,0,307,4,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5752,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,50.0,58.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,16,616,2,14,5,1,58.0,1,1,1,2,6,5
2462,114.13250732,22.57142258,1,25,2,0,284,7,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,50.0,103.1,0,0,0,0,0,0,0,0,0,0,42,2,0,0,11,390,2,4,3,2,103.1,1,1,1,3,6,5
2463,114.05249482,22.56255072,1,32,2,0,298,4,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6407,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,50.0,92.05,0,0,0,0,0,0,0,0,0,0,40,2,0,0,11,745,2,30,10,2,92.05,1,1,1,3,6,5
2464,113.937651,22.489172,1,32,2,0,342,33,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5439,0,0,0,0,0,0,0,0,0,0,0,0,0,8000.0,50.0,68.43,0,0,0,0,0,0,0,0,0,0,43,2,0,0,4,436,2,28,4,2,68.43,1,1,1,4,6,5
2465,114.06666565,22.56915092,1,30,2,0,519,2,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.0,50.0,141.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,7,509,2,6,1,2,141.0,1,1,1,3,6,5
2466,113.91906568,22.52484286,1,18,2,0,301,8,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5395,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,50.0,140.1,0,0,0,0,0,0,0,0,0,0,43,2,0,0,3,1483,2,5,9,2,140.1,1,1,1,4,6,5
2467,114.02820786,22.54432962,1,18,2,0,490,6,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5590,0,0,0,0,0,0,0,0,0,0,0,0,0,6500.0,50.0,123.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,10,800,2,6,6,2,123.0,1,1,1,3,6,5
2468,113.992186,22.565515,1,18,2,0,293,1,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6504,0,0,0,0,0,0,0,0,0,0,0,0,0,4000.0,50.0,110.83,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,-1,2,3,9,2,110.83,1,1,1,3,6,5
2469,113.911521,22.5161845,1,15,2,0,301,9,4600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6505,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,50.0,48.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,-1,2,15,9,1,48.0,1,1,1,2,6,5
2470,114.065403,22.577535,1,30,2,0,519,6,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5756,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,50.0,68.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,6,458,2,20,3,1,68.0,1,1,1,3,6,5
2471,114.05255127,22.57184601,1,9,2,0,519,1,5800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6506,0,0,0,0,0,0,0,0,0,0,0,0,0,2900.0,50.0,76.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,10,605,2,8,4,2,76.0,1,1,1,2,6,5
2472,114.06756592,22.56765938,1,25,2,0,555,11,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5725,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,50.0,122.43,0,0,0,0,0,0,0,0,0,0,40,2,0,0,8,316,2,25,6,2,122.43,1,1,1,5,6,5
2473,114.072419,22.564141,1,23,2,0,555,8,6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6351,0,0,0,0,0,0,0,0,0,0,0,0,0,3250.0,50.0,96.7,0,0,0,0,0,0,0,0,0,0,40,2,0,0,9,885,2,3,7,1,96.7,1,1,1,3,6,5
2474,114.063361,22.529712,1,31,2,0,497,15,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5388,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.0,50.0,112.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,12,386,2,19,1,2,112.0,1,1,1,3,6,5
2475,114.02694702,22.54409027,1,18,2,0,490,21,6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5414,0,0,0,0,0,0,0,0,0,0,0,0,0,3250.0,50.0,57.24,0,0,0,0,0,0,0,0,0,0,40,2,0,0,12,509,2,18,6,2,57.24,1,1,1,1,6,5
2476,114.07054901,22.52696037,1,25,2,0,497,2,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510,0,0,0,0,0,0,0,0,0,0,0,0,0,5500.0,50.0,109.82,0,0,0,0,0,0,0,0,0,0,40,2,0,0,8,425,2,13,3,2,109.82,1,1,1,4,6,5
2477,114.06452213,22.56660356,1,33,2,0,555,5,4300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6317,0,0,0,0,0,0,0,0,0,0,0,0,0,2150.0,50.0,38.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,9,198,2,4,10,1,38.0,1,1,1,1,6,5
2478,114.13071792,22.56721998,1,32,2,0,415,7,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,50.0,33.7,0,0,0,0,0,0,0,0,0,0,42,2,0,0,10,730,2,9,9,1,33.7,1,1,1,1,6,5
2479,114.05783844,22.57337379,1,8,2,0,519,5,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5965,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,50.0,65.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,7,413,2,6,9,2,65.0,1,1,1,2,6,5
2480,114.05231476,22.55157661,1,25,2,0,298,6,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5517,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,50.0,107.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,17,630,2,18,10,2,107.0,1,1,1,3,6,5
2481,114.05825629,22.53106408,1,18,2,0,280,5,5300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5420,0,0,0,0,0,0,0,0,0,0,0,0,0,2650.0,50.0,49.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,12,401,2,6,8,1,49.0,1,1,1,1,6,5
2482,114.11609001,22.55653556,1,23,2,0,416,7,5500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4873,0,0,0,0,0,0,0,0,0,0,0,0,0,2750.0,50.0,84.0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,18,900,2,17,4,2,84.0,1,1,1,2,6,5
2483,113.937651,22.489172,1,48,2,0,342,33,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5439,0,0,0,0,0,0,0,0,0,0,0,0,0,9000.0,50.0,179.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,4,436,2,34,4,2,179.0,1,1,1,4,6,5
2484,114.03969574,22.52437973,1,31,2,0,491,9,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5473,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,50.0,118.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,4,1038,2,15,6,2,118.0,1,1,1,3,6,5
2485,114.06756592,22.56765938,1,27,2,0,555,11,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5725,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,50.0,90.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,8,316,2,11,9,2,90.0,1,1,1,3,6,5
2486,113.89738391,22.49535933,1,16,2,0,301,5,35000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6228,0,0,0,0,0,0,0,0,0,0,0,0,0,17500.0,50.0,177.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,1,2361,2,1,1,2,177.0,1,1,1,4,6,5
2487,114.02799225,22.55991554,1,18,2,0,490,4,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5412,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,50.0,84.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,6,405,2,9,9,2,84.0,1,1,1,4,6,5
2488,114.04507446,22.5593338,1,24,2,0,298,6,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,50.0,151.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,9,631,2,19,9,2,151.0,1,1,1,5,6,5
2489,113.91701747,22.52324445,1,24,2,0,301,9,8300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5643,0,0,0,0,0,0,0,0,0,0,0,0,0,4150.0,50.0,96.23,0,0,0,0,0,0,0,0,0,0,43,2,0,0,2,1841,2,13,9,2,96.23,1,1,1,3,6,5
2490,114.10964203,22.55933571,1,7,2,0,551,34,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5389,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,50.0,72.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,19,442,2,6,1,2,72.0,1,1,1,2,6,5
